"","id","title","type","description","release_year","age_certification","runtime","genres","production_countries","seasons","imdb_id","imdb_score","imdb_votes"
"2114","tm369453","Mau Nieto: viviendo sobrio… desde el bar","MOVIE","Performing at a bar, Mexican stand-up comedian Mau Nieto dishes on his modest upbringing, his failed relationships and his attempts to stay sober.",2018,"",57,"['comedy']","['MX']",NA,"tt7607492",6.7,80
"2115","tm426367","Coco y Raulito: Carrusel de ternura","MOVIE","A study in contrasts, comedy partners and good friends Coco Celis and Raúl Meneses alternate separate stand-up sets for double the laughs.",2018,"PG-13",56,"['comedy']","['MX']",NA,"tt7607498",6.6,39
"2116","tm438005","First Love","MOVIE","In what appears to be a serendipitous encounter upon saving the life of a stranger, the calculated and reserved businessman Nick meets the impulsive and optimistic photographer Ali, who believes in destiny and carpe diem, or seizing the day. Nick, who seeks closure for his past mistakes, is drawn towards Ali's spirit and vigor. Despite living with a congenital heart disease and being on the wait-list for a heart transplant, Ali continues to be hopeful about her future. Ali challenges Nick to seize every moment of his life before it's too late. Meanwhile, Nick finds a way to give Ali a new lease on life - even if it means risking one's life and their love for each other.",2018,"",122,"['drama', 'romance']","['PH']",NA,"tt9060390",6,149
"2117","tm416134","Fernando Sanjiao: Hombre","MOVIE","Argentine actor and comedian Fernando Sanjiao uses humor and impersonations to explore the concepts of masculinity and fatherhood in modern times.",2018,"",63,"['comedy']","['AR']",NA,"tt7607332",6.3,57
"2118","tm448690","Prince of Peoria: A Christmas Moose Miracle","MOVIE","Teddy gets snowed in at a bowling alley, which may cause him to miss the Festival of Lights for the very first time. Fear not, though, because Emil ""insists the Christmas moose will save the day.",2018,"",29,"['comedy']","[]",NA,"",NA,NA
"2119","ts97584","Highland: Thailand's Marijuana Awakening","SHOW","Thailand's complicated history with marijuana continues to play a role in its policies and laws, as well as the health and security of its citizens.",2017,"TV-MA",20,"['documentation']","['US']",1,"tt7201224",6.2,24
"2120","tm369210","Ricardo Quevedo: Hay gente así","MOVIE","Droll comic Ricardo Quevedo hits Bogotá with a set that touches on embarrassing misunderstandings, sex talk, the thrill of being scared and more.",2018,"",58,"['comedy']","['CO']",NA,"tt7607450",6.3,104
"2121","tm371741","Si saben cómo me pongo ¿Pa' qué me invitan?","MOVIE","Four mismatched couples meet at an exclusive resort in search of new adventures to improve their relationship. All of them will do their best to find the balance with their better half, but to achieve it they will have to overcome the difficult tests that love poses.",2018,"",89,"['romance', 'comedy']","['CO']",NA,"tt7940122",4.6,216
"2122","tm349134","Fabrizio Copano: solo pienso en mí","MOVIE","Fabrizio Copano takes audience participation to the next level in this stand-up set while reflecting on sperm banks, family WhatsApp groups and more.",2017,"",59,"['comedy']","['CL']",NA,"tt8134310",5,33
"2123","tm440324","Santo cachón","MOVIE","Antonio tries to show his friend Carlos that his wife cheats on him. As he tries to make his friends see the truth, a number of different people and funny situations come up.",2018,"",87,"['comedy']","['CO']",NA,"tt9189572",4.8,53
"2124","tm403197","Heaven Without People","MOVIE","Josephine, the matriarch of a sprawling family, is delighted to gather everyone for Easter lunch for the first time in two years. While they all share a joyful meal, an incident ignites underlying tensions between the family members and leads them gradually into chaos.",2017,"",91,"['drama']","['LB']",NA,"tt7583280",7.6,1249
"2125","tm429383","Yoo Byung Jae: Discomfort Zone","MOVIE","Daring comedian Yoo Byung-jae connects criticism he's received from the general public to some of the most touchy issues in current Korean society.",2018,"",54,"['comedy']","['KR']",NA,"",NA,NA
"2126","tm440208","Hadithi za Kumekucha: Fatuma","MOVIE","A woman single-handedly shoulders her family's burdens, without reward or thanks, to farm her husband's land and keep the family fed and cared for. She finds herself training her daughter to walk the same path she does. No school, all work. Pests threaten her harvest and are exterminated using a loan from the local women's Co-op. But when Manyusi squanders her prized harvest and schemes to marry off their daughter, Fatuma must enlist the help of her fellow ladies at the co-op to make things right.",2018,"",85,"['drama']","['TZ']",NA,"tt8329296",7.6,8
"2127","tm362737","Facing Mecca","MOVIE","Pensioner Roli comes to Fareed's assistance when the Syrian refugee is faced with the burial of his Muslim wife. Together they stumble into a bewildering forest of Swiss bureaucracy to which Roli finds beautifully simple answer.",2017,"",25,"['drama']","['CH']",NA,"",NA,NA
"2128","tm369079","Todd Glass: Act Happy","MOVIE","Try to keep up as comedian Todd Glass delivers rapid-fire stand-up that bounces from his heart attack to his coming out to how to eat a Kit Kat.",2018,"",62,"['comedy']","['US']",NA,"tt7752142",5.1,366
"2129","tm420789","Lilli","MOVIE","Abducted and confined in a room by a gang of sadistic men, a pregnant woman tries to escape, against insurmountable odds.",2018,"PG",91,"['thriller']","['IN']",NA,"tt8273258",5.7,278
"2130","tm368448","Eve's Apple","MOVIE","Interviews with global policymakers and girls in Gambia and Kenya detail the horrors of female genital mutilation and the growing efforts to end it.",2017,"",90,"['documentation', 'european']","['ES']",NA,"tt7388694",5.9,86
"2131","tm349140","Joaquín Reyes: Una y no más","MOVIE","Comedian and celebrity impersonator Joaquín Reyes decides to be his zesty self for a night of stories about buses, bathroom habits, royalty and more.",2017,"",77,"['comedy']","[]",NA,"",NA,NA
"2132","tm411528","Enissa Amani: Ehrenwort","MOVIE","Live from Hamburg, Iranian-German comedian Enissa Amani shares her take on German engineering, tax deductions and online fan-mail etiquette.",2018,"PG",65,"['comedy', 'european']","['US']",NA,"tt8328418",5.5,194
"2133","tm423593","Aruna & Her Palate","MOVIE","An epidemiologist turns her nationwide bird flu investigation into a chance to sample local delicacies en route, with three friends along for the ride.",2018,"",106,"['romance', 'drama']","['ID']",NA,"tt8894180",7.2,765
"2134","tm438105","Into the Wind","MOVIE","Two siblings set sail as a crew on a yacht on the Aegean Sea. Circumstances soon change when a young documentary filmmaker comes aboard.",2018,"",76,"['drama', 'european']","['CZ']",NA,"tt8476276",4.2,42
"2135","tm471288","Baby Mamas","MOVIE","The daily lives and loves of four professional women in South Africa who are all in different stages of their own real-life baby mama drama.",2018,"",93,"['drama', 'comedy']","['ZA']",NA,"tt8686460",6.6,63
"2136","ts80751","The Break with Michelle Wolf","SHOW","Nobody's safe as Michelle Wolf unapologetically takes aim in this weekly topical show that blends sketches with live comedy and in-studio guests.",2018,"TV-MA",30,"['comedy']","['US']",1,"tt8010342",5.1,1862
"2137","tm346867","Lynne Koplitz: Hormonal Beast","MOVIE","Unabashed comedian Lynne Koplitz offers a woman's take on being crazy, the benefits of childlessness and the three things all men really want.",2017,"",51,"['comedy']","['US']",NA,"tt6892388",6.2,417
"2138","tm312738","Jindua","MOVIE","An existing relationship is threatened when a new girl catches a man's eye.",2017,"",140,"['romance', 'comedy', 'family']","['IN']",NA,"tt5917052",6.5,275
"2139","tm404828","Yoo Byung Jae: Too Much Information","MOVIE","""Saturday Night Live Korea"" writer-turned-comedian Yoo Byung-jae lays bare his childhood memories and philosophy on sex in his first stand-up venture.",2018,"",63,"['comedy']","['KR']",NA,"tt8140738",5.3,53
"2140","ts57116","Ask the Doctor","SHOW","An innovative, fun, and exploratory factual series that addresses the state of the nation's health, the latest in medical treatments and the future of healthcare as we know it.",2017,"",28,"['documentation']","['AU']",3,"tt7188736",6.5,289
"2141","tm242887","Sei","MOVIE","A wannabe actor lands himself in trouble when he disguises as an ambulance driver to help his bed-ridden father",2018,"",128,"['thriller', 'action', 'crime']","['IN']",NA,"tt5820544",4.2,64
"2142","ts80993","Kibaoh Klashers","SHOW","Dylan and his pals Hailey and Ollie work together to compete in Battle Blading.",2017,"TV-Y7",24,"['scifi']","['CN']",2,"tt7492122",6.3,17
"2143","tm371188","#FriendButMarried","MOVIE","Pining for his high school crush for years, a young man puts up his best efforts to move out of the friend zone until she reveals she's getting married.",2018,"",102,"['romance', 'comedy', 'drama']","['ID']",NA,"tt8076266",6.9,695
"2144","tm369452","Sebastián Marcelo Wainraich","MOVIE","Argentine comedian Sebastián Wainraich highlights the comedy in everyday life, from minibars to reasons why funerals are better than weddings.",2018,"",49,"['comedy']","['AR']",NA,"tt7607416",6.4,105
"2145","ts81828","True: Wonderful Wishes","SHOW","Do-gooding True and Bartleby will go anywhere to make wishes come true -- from the bottom of the Living Sea to the tip of Mount Tippy Tippy Top!",2018,"TV-Y",23,"['animation']","['US']",1,"",NA,NA
"2146","tm445852","Three Words to Forever","MOVIE","Three generations of a family get together for the 25th anniversary of Rick and Cristy while their daughter Tin appears clueless that her parents no longer sleep on the same bed.",2018,"",106,"['drama', 'romance', 'comedy', 'family']","['XX']",NA,"tt9248252",6.8,109
"2147","tm447915","Little Singham aur Kaal ka Mahajaal","MOVIE","When Kaal, the vilest demon on earth, threatens to destroy his village, child cop Little Singham must use his strength and smarts to fight back.",2018,"",68,"['comedy']","[]",NA,"",NA,NA
"2148","tm368697","Unexpectedly Yours","MOVIE","Two former high school friends Patty and Cocoy find each other unexpectedly 30 years later, not only as organizers of their high school reunion, but also as new neighbors. Patty and her daughter Yanni's quiet lives then get an unexpected shake-up when love—in the form of Cocoy and his nephew Jason —comes knocking on their door.",2017,"",120,"['romance', 'comedy']","['PH']",NA,"tt7686876",6.8,178
"2149","tm452767","Next Enti?","MOVIE","Tammy ‘hates boys’ and will only settle for the kind of standards her father sets for her; both with the way he is and the 'knowledge' he imparts her with. Sanju is one of the men she dates, a man-child who refuses to grow up. But when both part ways on such uncertain terms, what brings them together again?",2018,"",157,"['drama', 'romance', 'comedy']","['XX']",NA,"tt6972212",4.6,159
"2150","ts85660","The Sound of Your Heart: Reboot","SHOW","Based on the longest-running web-based comic series ""Ma Eum Ui Sori"" in Korea, ""Sound of your heart"" is a story about Cho Seok, an aspiring comic writer, and his strange family.",2018,"",34,"['comedy']","['KR']",2,"tt7885558",5.9,134
"2151","ts268283","RIDE ON TIME","SHOW","",2018,"TV-PG",24,"[]","['JP']",3,"",NA,NA
"2152","ts104093","Dance & Sing With True","SHOW","True and her friends are making music -- and they want you to dance and sing along. So cut loose, silly goose! These fun beats are totally sweet.",2018,"",0,"['animation', 'family']","[]",1,"tt9315892",NA,NA
"2153","tm368006","Harith Iskander: I Told You So","MOVIE","Malaysian stand-up comedy icon Harith Iskander takes the stage in Kuala Lumpur to talk about Singapore, a past girlfriend, and Rick Astley.",2018,"",61,"['comedy']","['US']",NA,"tt7902184",4.6,172
"2154","tm309251","Kanavu Variyam","MOVIE","A studious and ambitious youngster tries to set up a device to solve the frequent power crisis in his village despite constant discouragement from the public",2017,"G",118,"['scifi', 'family', 'drama']","['IN']",NA,"tt5283434",6.4,144
"2155","tm325650","King of Peking","MOVIE","When home entertainment enters the market in 90s Beijing, a former projectionist ropes his young son into starting their own pirate movie company, but easy money comes with its own price tag.",2017,"",88,"['comedy', 'drama']","['US', 'CN', 'AU']",NA,"tt6406976",6.4,364
"2156","tm364525","Beat Bugs: All Together Now","MOVIE","After winning a local talent show, the Beat Bugs journey to compete on ""The Bug Factor,"" a televised singing contest held in faraway Rocket Ship Park.",2017,"",50,"['animation']","['US']",NA,"",NA,NA
"2157","tm1073433","Shiva: The Secret World Of Vedas City","MOVIE","When the residents of Vedas are ordered to evacuate by a prince who claims the town as his own, young Shiva sets out to save the city and its citizens.",2017,"G",78,"[]","[]",NA,"",NA,NA
"2158","tm369456","Fakkah Fuzz: Almost Banned","MOVIE","Stand-up comic Fakkah Fuzz mines cross-cultural humor from the experience of growing up as an outspoken Malay man in Singapore.",2018,"",60,"['comedy']","['XX']",NA,"tt8507516",4.3,56
"2159","ts84372","YG Future Strategy Office","SHOW","Kpop star Seungri, BIGBANG youngest member, tries to lead a team of blumbing staff at YG's Future Strategy Office in this mockumentary sitcom.",2018,"TV-MA",27,"['comedy']","['KR']",1,"tt8129694",6.9,204
"2160","tm422510","Al-Khawaga's Dilemma","MOVIE","The film revolves around a poor and ambitious young man who shares a love story with the daughter of a businessman with influence and money.",2018,"",110,"['drama']","['EG']",NA,"",NA,NA
"2161","tm449262","Ascharya Fuck It","MOVIE","Desire and greed intertwines the lives of a Bollywood star, his chauffeur, a prostitute and her pimp in an unlikely love story.",2018,"",90,"['thriller', 'drama', 'romance']","['IN']",NA,"tt6531196",5.4,904
"2162","tm1073233","Motu Patlu in the City of Gold","MOVIE","Defeated by the strong yet naive Motu in a race, an evil horseback rider challenges him to a more dangerous mission: finding a lost city of treasure!",2018,"G",77,"[]","[]",NA,"",NA,NA
"2163","tm421161","W. Kamau Bell: Private School Negro","MOVIE","Comedian W. Kamau Bell muses on parenting in the Trump era, ""free speech"" dustups, woke children's TV and his fear of going off the grid.",2018,"",65,"['comedy']","['US']",NA,"tt8467788",6.4,770
"2164","tm246330","Pandigai","MOVIE","A low-level hotel worker gets involved in a street fighting racket on the advice of a compulsive gambler. When the duo realise they have been duped by the gangster controlling the racket, they decided to rob him…",2017,"R",150,"['thriller', 'action', 'romance']","['IN']",NA,"tt7087944",6.3,285
"2165","tm858471","The Bridge","MOVIE","Obadare, a Yoruba prince and Stella, a young lady from a distinguished Igbo family are a couple whose relationship is threatened by tribal prejudice and parental plans for each's life. When the couple secretly weds against their parents' wishes, the consequence shakes the very foundation and sustenance of both families.",2017,"",115,"['romance', 'drama']","['CA']",NA,"tt8193396",5.6,36
"2166","tm465864","Hajwala 2: Mysterious Mission","MOVIE","In this sequel, a group of expert drivers skilled in drifting and high-speed racing is recruited to perform obscure tasks for a shadowy gang.",2018,"PG-13",115,"['action', 'comedy']","['AE']",NA,"tt8531618",4,91
"2167","tm491499","Fan of Amoory","MOVIE","A story about a brave talented boy; his idol the famous football player ""Amoory"". The film follows the young boy as he goes through challenges and difficulties to achieve his dream.",2018,"G",91,"['drama']","['AE']",NA,"tt9140904",5.9,35
"2168","tm433087","Rise: Ini Kalilah","MOVIE","The movie is comprised of six inter-related stories that tell of the frantic days leading up to the most important election ever in Malaysia. It follows the lives of everyday people, who come together for their common love: their country. Each of the stories told shows the meaning of being a true Malaysian.",2018,"",102,"['drama']","['MY']",NA,"tt9866736",5.1,40
"2169","ts84341","What She Put on the Table","SHOW","Based on the life of TV chef Fu Pei-mei, this drama follows two women -- one rich, the other poor -- who fortuitously cross paths in 1950s Taiwan.",2017,"TV-14",85,"['drama']","['TW']",1,"tt7073222",7.3,30
"2170","tm332572","Meghnadbodh Rohoshyo","MOVIE","A professor mysteriously vanishes, leaving behind a host of suspects, a shadowy history and a clue: the anonymous birthday gift of a Bengali classic.",2017,"",122,"['thriller']","['IN']",NA,"tt6791638",6.3,491
"2171","ts250172","Afronta!","SHOW","Afronta invites contemporary black artists and thinkers to discuss representation, belonging, entrepreneurship, ancestrality and AFROFUTURISM through their experiences and personal histories. These reflections will contribute to the understanding of how the Brazilian black community is creating a network to promote the autonomy to change our reality of today, while inventing one for tomorrow.",2017,"TV-PG",0,"['documentation']","['BR']",1,"tt12467250",7.4,8
"2172","ts231159","Learning Songs by Little Baby Bum: Nursery Rhyme Friends","SHOW","Simple songs mix with colorful animation to teach youngsters about concepts such as animals, vehicles, numbers, colors and more.",2017,"TV-Y",30,"['music', 'animation', 'family']","[]",1,"tt11456582",4.2,9
"2173","tm436704","Super Monsters Save Halloween","MOVIE","It's Halloween in Pitchfork Pines, but the neighbors don't seem to be in the mood. Can the Super Monsters save their favorite holiday?",2018,"",24,"['animation', 'family']","['US']",NA,"tt9085726",5.4,27
"2174","tm441915","Elf Pets: Santa's St. Bernards Save Christmas","MOVIE","What happens when an entire town forgets the true spirit of the Christmas season? It’s up to Santa and a delightful cast of North Pole characters to help them remember! In this festive Elf Pets® animated special, Santa discovers there is not enough Christmas spirit for him to make Christmas magical. Thankfully, The Elf on the Shelf® Scout Elves, Santa’s special Elf Pets® St. Bernard pups and a big-hearted family join forces to help others remember the true meaning of Christmas and ensure another successful holiday season for Santa!",2018,"G",26,"['animation', 'fantasy']","['US']",NA,"tt9233904",5.3,95
"2175","tm460198","Catch.er","MOVIE","When an ambitious career woman is found murdered on her wedding anniversary her husband becomes the prime suspect. However a police investigation unearths others in her life who may also have a strong motive.",2017,"",81,"['crime', 'drama']","['NG']",NA,"tt8607728",4.5,30
"2176","tm327926","Panoptic","MOVIE","Panoptic explores Lebanon's schizophrenia. Depicting a nation thriving for modernity while ignoring the vices preventing it from achieving its goal, director Rana Eid examines this paradox through sound, iconic monuments and secret hideouts.",2017,"",79,"['documentation']","['AE', 'LB']",NA,"tt7138456",6.2,59
"2177","tm478701","Lara and the Beat","MOVIE","Lara and the Beat is a coming of age movie about the young and beautiful Giwa sisters caught in the center of a financial scandal with their late parents' Media Empire. The sisters are forced out of their privileged bubble, and must learn to build their own future - through music and enterprise - to salvage their family's Legacy.",2018,"",137,"['drama', 'music', 'romance']","['NG']",NA,"tt7819668",6.7,146
"2178","ts78444","Luna Petunia Return to Amazia","SHOW","Luna Petunia returns to magical Amazia, adding memories to her scrapbook with old friends -- and a new pal from the Animal Empire.",2018,"TV-Y",24,"['animation']","['US']",2,"tt7924854",4.8,48
"2179","tm426260","Si Doel the Movie","MOVIE","Fourteen years after the woman he loved left him, a married man ventures to Amsterdam to find her but must decide where his heart lies.",2018,"",85,"['drama', 'comedy', 'romance']","['ID']",NA,"tt8669070",6.9,415
"2180","tm1146751","Bahasha","MOVIE","Bahasha is the story of Kitasa, an elected public official who betrays his family, friends and community when he takes an easy bribe. He learns the hard way and must now find the road to redemption.",2018,"",85,"['drama']","['TZ']",NA,"tt8627254",7,23
"2181","tm463592","Little Miss Sumo","MOVIE","In an ancient sport traditionally reserved for men, 20-year-old female sumo prodigy Hiyori attempts to revolutionize Japan’s national pastime.",2018,"",18,"['documentation']","['JP', 'GB']",NA,"",NA,NA
"2182","tm441050","The Gentlemen","MOVIE","American expat Mickey Pearson has built a highly profitable marijuana empire in London. When word gets out that he’s looking to cash out of the business forever it triggers plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",2019,"R",113,"['comedy', 'crime', 'action']","['US', 'GB']",NA,"tt8367814",7.8,314049
"2183","ts216679","Bridgerton","SHOW","Wealth, lust, and betrayal set in the backdrop of Regency era England, seen through the eyes of the powerful Bridgerton family.",2020,"TV-MA",62,"['drama', 'romance']","['US']",4,"tt8740790",7.3,122036
"2184","ts87466","Demon Slayer: Kimetsu no Yaiba","SHOW","It is the Taisho Period in Japan. Tanjiro, a kindhearted boy who sells charcoal for a living, finds his family slaughtered by a demon. To make matters worse, his younger sister Nezuko, the sole survivor, has been transformed into a demon herself. Though devastated by this grim reality, Tanjiro resolves to become a “demon slayer” so that he can turn his sister back into a human, and kill the demon that massacred his family.",2019,"TV-MA",25,"['animation', 'scifi', 'action', 'fantasy', 'thriller', 'horror']","['JP']",3,"tt9335498",8.7,88265
"2185","ts82915","Sex Education","SHOW","Inexperienced Otis channels his sex therapist mom when he teams up with rebellious Maeve to set up an underground sex therapy clinic at school.",2019,"TV-MA",52,"['drama', 'comedy']","['GB']",4,"tt7767422",8.3,251168
"2186","ts81007","After Life","SHOW","Tony had a perfect life. But after his wife Lisa suddenly dies, Tony changes. After contemplating taking his own life, he decides instead to live long enough to punish the world by saying and doing whatever he likes from now on.",2019,"TV-MA",28,"['comedy', 'drama']","['GB']",3,"tt8398600",8.5,124972
"2187","ts88361","Love, Death & Robots","SHOW","Terrifying creatures, wicked surprises and dark comedy converge in this NSFW anthology of animated stories presented by Tim Miller and David Fincher.",2019,"TV-MA",13,"['scifi', 'thriller', 'fantasy', 'horror', 'animation', 'action', 'drama', 'comedy']","['US']",3,"tt9561862",8.4,131937
"2188","tm681578","The Rental","MOVIE","Two couples rent a vacation home for what should be a celebratory weekend get-away.",2020,"R",88,"['thriller', 'drama', 'horror']","['US']",NA,"tt10003008",5.7,29201
"2189","tm366227","Uncut Gems","MOVIE","A charismatic New York City jeweler always on the lookout for the next big score makes a series of high-stakes bets that could lead to the windfall of a lifetime. Howard must perform a precarious high-wire act, balancing business, family, and encroaching adversaries on all sides in his relentless pursuit of the ultimate win.",2019,"R",130,"['drama', 'thriller', 'comedy', 'crime']","['US']",NA,"tt5727208",7.4,261956
"2190","tm832345","365 Days","MOVIE","Massimo is a member of the Sicilian Mafia family and Laura is a sales director. She does not expect that on a trip to Sicily trying to save her relationship, Massimo will kidnap her and give her 365 days to fall in love with him.",2020,"",114,"['romance', 'drama', 'european']","['PL']",NA,"tt10886166",3.3,80198
"2191","ts89259","The Queen's Gambit","SHOW","In a Kentucky orphanage in the 1950s, a young girl discovers an astonishing talent for chess while struggling with addiction.",2020,"TV-MA",56,"['drama', 'sport']","['US']",1,"tt10048342",8.6,406350
"2192","ts89339","Selling Sunset","SHOW","The elite real estate brokers at The Oppenheim Group sell the luxe life to affluent buyers in LA. The drama ramps up when a new agent joins the team.",2019,"TV-MA",35,"['reality']","['US']",5,"tt9817298",6.5,5482
"2193","ts82914","Dead to Me","SHOW","A hotheaded widow searching for the hit-and-run driver who mowed down her husband befriends an eccentric optimist who isn't quite what she seems.",2019,"TV-MA",31,"['drama', 'crime', 'comedy']","['US']",2,"tt9889712",8,73110
"2194","ts90234","I Think You Should Leave with Tim Robinson","SHOW","There is no such thing as an ordinary interaction in this offbeat sketch comedy series that features a deep roster of guest stars.",2019,"TV-MA",16,"['comedy']","['US']",3,"tt10050772",7.9,11411
"2195","ts221904","Unbelievable","SHOW","A teenager is charged with lying about her rape allegation, but two determined investigative female detectives discover a far more sinister truth.",2019,"TV-MA",48,"['drama', 'crime']","['US']",1,"tt7909970",8.4,95658
"2196","ts82361","ULTRAMAN","SHOW","Decades ago, a hero from the stars left this world in peace. Now, the son of Ultraman must rise to protect the Earth from a new alien threat.",2019,"TV-14",24,"['scifi', 'action', 'drama', 'fantasy', 'animation']","['JP']",3,"tt8699270",6.8,2025
"2197","ts89840","Virgin River","SHOW","After seeing an ad for a midwife, a recently divorced big-city nurse moves to the redwood forests of California, where she meets an intriguing man.",2019,"TV-14",44,"['drama', 'romance']","['US']",3,"tt9077530",7.4,34797
"2198","ts87953","Locke & Key","SHOW","Three siblings who move into their ancestral estate after their father's gruesome murder discover their new home's magical keys, which must be used in their stand against an evil creature who wants the keys and their powers.",2020,"TV-14",48,"['scifi', 'thriller', 'drama', 'fantasy', 'horror']","['US']",3,"tt3007572",7.4,72031
"2199","tm414584","Rambo: Last Blood","MOVIE","After fighting his demons for decades, John Rambo now lives in peace on his family ranch in Arizona, but his rest is interrupted when Gabriela, the granddaughter of his housekeeper María, disappears after crossing the border into Mexico to meet her biological father. Rambo, who has become a true father figure for Gabriela over the years, undertakes a desperate and dangerous journey to find her.",2019,"R",101,"['thriller', 'western', 'action']","['US', 'CN']",NA,"tt1206885",6.1,95013
"2200","ts223986","The Circle","SHOW","Players start off isolated in an apartment, and with their online interactions as their only means of any communication. The players use a social media platform called ""The Circle"".",2020,"TV-MA",52,"['reality']","['US']",5,"tt9581768",7.3,6380
"2201","tm427335","Freaks","MOVIE","Kept locked inside the house by her father, 7-year-old Chloe lives in fear and fascination of the outside world, where Abnormals create a constant threat—or so she believes. When a mysterious stranger offers her a glimpse of what's really happening outside, Chloe soon finds that while the truth isn't so simple, the danger is very real.",2019,"R",105,"['scifi', 'thriller', 'drama']","['US', 'CA']",NA,"tt8781414",6.7,34111
"2202","tm417392","The King","MOVIE","England, 15th century. Hal, a capricious prince who lives among the populace far from court, is forced by circumstances to reluctantly accept the throne and become Henry V.",2019,"R",140,"['drama', 'history', 'romance', 'war']","['AU', 'US']",NA,"tt7984766",7.3,119020
"2203","ts252505","Are You Afraid of the Dark?","SHOW","Each season of this horror anthology series follows a different group of kids, members of the Midnight Society, as they discover terrifying curses and creatures.",2019,"TV-PG",44,"['thriller', 'horror', 'family', 'drama', 'fantasy']","['US']",2,"tt10473306",7.1,2151
"2204","ts103702","Young Wallander","SHOW","Follow recently graduated police officer Kurt Wallander as he investigates his first case.",2020,"TV-MA",45,"['crime', 'drama', 'thriller']","['GB']",2,"tt9359220",6.8,11039
"2205","tm368699","The Devil All the Time","MOVIE","In Knockemstiff, Ohio and its neighboring backwoods, sinister characters converge around young Arvin Russell as he fights the evil forces that threaten him and his family.",2020,"R",138,"['drama', 'thriller', 'crime', 'horror']","['US']",NA,"tt8956406",7.1,122321
"2206","tm863808","My Octopus Teacher","MOVIE","After years of swimming every day in the freezing ocean at the tip of Africa, Craig Foster meets an unlikely teacher: a young octopus who displays remarkable curiosity. Visiting her den and tracking her movements for months on end he eventually wins the animal’s trust and they develop a never-before-seen bond between human and wild animal.",2020,"",84,"['documentation']","['ZA', 'GB']",NA,"tt12888462",8.1,51232
"2207","tm244149","The Irishman","MOVIE","Pennsylvania, 1956. Frank Sheeran, a war veteran of Irish origin who works as a truck driver, accidentally meets mobster Russell Bufalino. Once Frank becomes his trusted man, Bufalino sends him to Chicago with the task of helping Jimmy Hoffa, a powerful union leader related to organized crime, with whom Frank will maintain a close friendship for nearly twenty years.",2019,"R",209,"['drama', 'crime', 'history', 'thriller']","['US']",NA,"tt1302006",7.8,371209
"2208","tm827638","Synchronic","MOVIE","Two New Orleans paramedics' lives are ripped apart after they encounter a series of horrific deaths linked to a designer drug with bizarre, otherworldly effects.",2019,"R",102,"['horror', 'scifi', 'thriller', 'drama']","['US']",NA,"tt9016974",6.2,28617
"2209","tm849022","Hillbilly Elegy","MOVIE","An urgent phone call pulls a Yale Law student back to his Ohio hometown, where he reflects on three generations of family history and his own future.",2020,"R",116,"['drama']","['US']",NA,"tt6772802",6.7,40703
"2210","tm431321","21 Bridges","MOVIE","An embattled NYPD detective, is thrust into a citywide manhunt for a pair of cop killers after uncovering a massive and unexpected conspiracy. As the night unfolds, lines become blurred on who he is pursuing, and who is in pursuit of him.",2019,"R",99,"['action', 'drama', 'crime', 'thriller']","['US']",NA,"tt8688634",6.6,64117
"2211","ts304505","Love Is Blind","SHOW","Singles who want to be loved for who they are, rather than what they look like, have signed up for a less conventional approach to modern dating.",2020,"TV-MA",54,"['reality', 'romance']","['US']",5,"tt11704040",6.1,7655
"2212","tm403709","Marriage Story","MOVIE","A stage director and an actress struggle through a grueling, coast-to-coast divorce that pushes them to their personal extremes.",2019,"R",136,"['drama', 'romance', 'comedy']","['GB']",NA,"tt7653254",7.9,290643
"2213","tm840196","The Trial of the Chicago 7","MOVIE","What was supposed to be a peaceful protest turned into a violent clash with the police. What followed was one of the most notorious trials in history.",2020,"R",130,"['drama', 'history', 'thriller']","['US']",NA,"tt1070874",7.7,170728
"2214","ts224303","The Daily Life of the Immortal King","SHOW","As a cultivation genius who has achieved a new realm every two years since he was a year old, Wang Ling is a near-invincible existence with prowess far beyond his control. But now that he’s sixteen, he faces his greatest battle yet – Senior High School. With one challenge after another popping up, his plans for a low-key high school life seem further and further away…",2020,"TV-14",19,"['scifi', 'comedy', 'fantasy', 'animation', 'action']","['CN']",2,"tt11755260",7.2,1211
"2215","tm827648","El Camino: A Breaking Bad Movie","MOVIE","In the wake of his dramatic escape from captivity, Jesse Pinkman must come to terms with his past in order to forge some kind of future.",2019,"R",123,"['thriller', 'drama', 'crime', 'action']","['US']",NA,"tt10819010",7.3,216847
"2216","tm849004","Eurovision Song Contest: The Story of Fire Saga","MOVIE","Two small-town aspiring musicians chase their pop star dreams at a global music competition, where high stakes, scheming rivals and onstage mishaps test their bond.",2020,"PG-13",123,"['comedy', 'music']","['US']",NA,"tt8580274",6.5,91043
"2217","ts242210","The Cursed","SHOW","Im Jin Hee is a gung ho reporter, out to do the ring thing. She covers a violent case involving Forest, the biggest IT company in South Korea. The chairman of Forest is Jin Jong Hyun. He relies heavily on shamanism. During her investigation, Im Jin Hee learns of a spiritual consulting company that is affiliated with Forest. The head of that affiliate company is Jin Kyung. While trying to reveal the secret behind Forest, Im Jin Hee meets So Jin. She is possessed by a spirit and she has a special ability.",2020,"TV-MA",62,"['scifi', 'drama', 'fantasy', 'thriller']","['KR']",1,"tt11841276",7.1,395
